converted from lammps dump file
 
 46656 atoms
 
1 atom types
 
         -0.2154440000          50.6907000000  xlo xhi
         -0.2154440000          50.6907000000  ylo yhi
         -0.2154440000          50.6907000000  zlo zhi
 
  Masses
 
  1 12.0107
 
  Atoms
 
11901 1 20.6383 26.7128 5.37847
11902 1 27.4708 27.3373 0.314244
11903 1 37.2371 29.0264 49.1948
11904 1 49.147 29.7382 8.59903
11905 1 7.15682 31.359 4.96295
11906 1 10.8875 35.4292 0.63167
11907 1 12.8972 32.524 46.6136
11908 1 17.3737 34.6787 6.3975
11909 1 37.3045 28.0622 0.135545
11910 1 45.1909 30.5782 46.9528
11911 1 50.1796 45.0506 46.8149
11912 1 8.77399 44.5674 1.34248
11913 1 16.8952 46.6225 3.51433
11914 1 25.4286 39.4643 0.394251
11915 1 40.7048 38.899 49.8803
11916 1 43.0011 43.4068 3.27909
11917 1 8.27238 0.420883 7.74459
11918 1 14.0145 0.277429 5.51781
11919 1 18.1056 0.311008 9.75667
11920 1 29.0905 47.9227 6.12242
11921 1 34.5887 48.9149 5.9935
11922 1 43.0557 47.6754 7.36554
11923 1 2.12818 13.6896 6.69005
11924 1 12.5733 10.3761 16.3208
11925 1 19.3439 12.8646 13.6827
11926 1 29.4796 5.03596 9.48279
11927 1 36.634 8.26154 9.64384
11928 1 48.0977 8.39689 12.5919
11929 1 2.01404 12.5585 5.21849
11930 1 13.0111 19.274 15.2494
11931 1 18.1574 18.0959 6.46041
11932 1 28.3492 12.4939 4.96705
11933 1 35.1331 16.7453 2.16374
11934 1 43.8949 11.5057 13.6167
11935 1 1.63641 25.9516 14.1528
11936 1 12.5964 21.8267 12.6791
11937 1 22.5461 21.2126 9.10297
11938 1 25.0583 29.0977 9.23142
11939 1 38.4211 26.5138 12.6251
11940 1 46.5393 26.5973 10.3563
11941 1 7.74532 35.9135 11.9521
11942 1 13.528 35.5646 12.6414
11943 1 18.6024 31.2244 5.11025
11944 1 25.4881 36.5383 6.59124
11945 1 39.9682 31.7538 11.2529
11946 1 42.7404 35.5072 5.52563
11947 1 2.76799 39.7789 7.63682
11948 1 8.90573 46.1679 12.0223
11949 1 20.0507 43.5664 8.71434
11950 1 21.6641 43.1939 5.84765
11951 1 29.5788 45.2806 11.1786
11952 1 41.6239 41.144 10.645
11953 1 50.1997 0.358569 18.3656
11954 1 13.5677 47.0943 16.8997
11955 1 14.9085 49.8458 21.8053
11956 1 26.9965 2.24897 24.0343
11957 1 29.5342 2.62982 17.5801
11958 1 47.0424 4.45981 16.9428
11959 1 5.43921 7.3521 20.4775
11960 1 8.53626 8.24864 16.9858
11961 1 25.5892 5.39141 21.2791
11962 1 26.9232 8.53383 16.7825
11963 1 37.2024 11.2376 16.0439
11964 1 38.3723 8.99343 16.7327
11965 1 50.2879 13.3822 16.8499
11966 1 8.63475 21.6232 23.333
11967 1 18.3219 16.9661 16.255
11968 1 26.8904 18.9905 21.0694
11969 1 34.5905 21.3165 25.677
11970 1 45.6716 16.3155 18.2484
11971 1 1.65933 26.7422 17.4695
11972 1 9.04072 21.0896 15.6158
11973 1 15.9852 16.718 20.4636
11974 1 23.8102 28.1275 17.2436
11975 1 35.8044 28.8556 14.27
11976 1 43.1234 23.2443 18.3559
11977 1 1.8836 40.4179 17.4511
11978 1 8.06147 32.9951 12.7156
11979 1 18.028 34.686 19.4737
11980 1 24.2842 37.3511 18.6583
11981 1 39.0808 34.1285 16.6036
11982 1 40.1414 33.4142 13.0561
11983 1 3.24198 41.703 19.1446
11984 1 13.5352 42.1711 17.4912
11985 1 23.5755 38.3779 11.853
11986 1 28.2265 37.5968 19.4262
11987 1 35.2641 41.4787 20.5734
11988 1 45.3089 40.8708 17.3656
11989 1 4.30426 3.27641 22.7737
11990 1 14.1789 49.5321 25.1037
11991 1 20.6402 8.08815 23.5736
11992 1 28.0538 1.80034 22.2049
11993 1 42.5086 2.73402 27.6098
11994 1 38.0874 3.52106 23.3494
11995 1 1.76561 6.40862 25.6723
11996 1 12.0896 11.3765 29.5463
11997 1 19.1827 12.3821 23.6019
11998 1 33.4258 9.12327 26.2488
11999 1 35.6283 11.8371 22.1695
12000 1 41.9753 4.19749 24.0725
12001 1 8.27958 19.6572 24.9853
12002 1 11.3517 18.4404 27.4808
12003 1 22.9062 20.8306 26.2614
12004 1 29.5905 16.3646 27.031
12005 1 33.977 18.542 24.6315
12006 1 45.7601 16.2806 31.4938
12007 1 0.935973 27.394 27.2721
12008 1 14.14 29.6663 25.1257
12009 1 19.2017 27.4365 25.8521
12010 1 30.9679 28.925 24.2072
12011 1 39.8348 26.6922 30.1494
12012 1 45.1653 22.4111 24.8168
12013 1 0.14722 30.0077 27.6034
12014 1 13.5039 36.6891 30.9884
12015 1 20.3601 37.4881 27.3423
12016 1 25.1739 35.5675 28.1573
12017 1 33.7026 32.1419 32.1696
12018 1 40.3588 38.5399 18.1888
12019 1 50.321 44.3368 23.6874
12020 1 6.41224 43.4473 22.8197
12021 1 19.7902 47.6028 21.833
12022 1 27.1654 43.6493 27.782
12023 1 33.5693 41.2926 20.1441
12024 1 43.3926 38.8841 26.4063
12025 1 7.03724 1.98964 37.6364
12026 1 11.7419 2.34656 35.806
12027 1 16.8893 2.47072 38.5971
12028 1 27.3507 49.5965 28.7823
12029 1 32.5949 4.62489 35.1517
12030 1 50.3413 46.4514 32.5211
12031 1 3.49594 7.63001 32.3438
12032 1 10.8311 7.79672 37.377
12033 1 19.5763 9.92927 34.1274
12034 1 27.6821 7.75245 31.8001
12035 1 39.3043 11.3262 29.2434
12036 1 43.3658 7.09318 29.6234
12037 1 5.55077 10.422 33.7889
12038 1 10.4389 20.4994 30.8141
12039 1 17.09 11.6703 27.7057
12040 1 31.0165 15.5691 35.0846
12041 1 34.5181 17.1327 39.1881
12042 1 46.4776 13.5559 30.7457
12043 1 3.6658 26.3558 35.2981
12044 1 15.6517 32.9498 35.6881
12045 1 18.1331 25.1703 33.0698
12046 1 31.6731 24.6734 36.4223
12047 1 30.8001 17.7089 39.0729
12048 1 48.744 24.2864 34.9024
12049 1 2.29018 32.5835 31.391
12050 1 13.0105 37.2694 36.1076
12051 1 19.9257 33.4799 37.2073
12052 1 27.6793 33.1576 34.388
12053 1 43.0175 36.3831 35.552
12054 1 50.0375 40.4638 30.1276
12055 1 6.2425 45.783 31.177
12056 1 8.31282 43.4811 37.6289
12057 1 18.8182 37.8846 30.7028
12058 1 25.9125 41.8044 33.7868
12059 1 35.5611 42.9464 36.3869
12060 1 35.9372 40.1766 35.6149
12061 1 1.40839 46.5201 46.2289
12062 1 5.77258 49.0284 41.3378
12063 1 13.9577 7.69832 43.7558
12064 1 23.8295 1.13326 43.5226
12065 1 36.4073 1.71544 43.3276
12066 1 46.4422 48.4266 48.6588
12067 1 1.39562 10.6071 49.2715
12068 1 7.40932 9.78889 45.1188
12069 1 17.1465 12.351 40.4796
12070 1 27.5634 10.7154 34.807
12071 1 40.6775 5.15428 43.656
12072 1 48.1817 9.8271 41.4969
12073 1 5.88553 19.8354 47.1721
12074 1 11.436 17.539 37.7077
12075 1 21.3164 24.3484 37.9733
12076 1 29.8825 15.4367 40.5987
12077 1 32.2479 15.7434 41.4172
12078 1 49.5222 20.9518 43.1908
12079 1 2.84545 24.8571 40.2129
12080 1 10.1592 28.3796 41.1432
12081 1 16.4585 23.3961 45.6232
12082 1 22.1125 25.4307 43.9349
12083 1 39.038 22.7635 42.0678
12084 1 43.0319 24.456 42.699
12085 1 48.7059 25.523 42.639
12086 1 11.0472 35.8409 41.7847
12087 1 21.1343 33.2615 44.2867
12088 1 29.9678 39.6055 46.9629
12089 1 39.1946 33.7317 39.3395
12090 1 38.9847 32.9458 44.3928
12091 1 3.57939 43.4124 46.6573
12092 1 15.0385 45.6884 38.7989
12093 1 20.7818 49.5126 40.1591
12094 1 28.2312 42.0162 41.7085
12095 1 29.6079 45.0317 46.7563
12096 1 39.9961 42.8966 43.0727
12097 1 5.56896 10.3466 0.55084
12098 1 18.7623 7.92383 1.48661
12099 1 23.1388 12.6359 0.710741
12100 1 24.0848 9.53789 4.96715
12101 1 39.2053 5.63964 49.3466
12102 1 49.1943 8.87844 47.8623
12103 1 7.24316 16.373 1.40273
12104 1 14.5512 18.3682 4.53305
12105 1 20.1777 19.2698 3.87989
12106 1 29.6452 14.5367 47.5709
12107 1 38.4846 17.3739 50.0125
12108 1 46.8429 19.3795 49.6718
12109 1 3.56581 20.7353 0.690157
12110 1 18.4439 22.7115 3.11647
12111 1 24.2001 26.6582 4.57915
12112 1 32.5098 23.6603 1.82671
12113 1 36.8029 24.4212 0.486518
12114 1 50.0569 21.6867 0.760193
12115 1 4.85278 26.6063 5.05582
12116 1 8.42899 33.4765 2.56545
12117 1 19.1358 30.3706 1.659
12118 1 28.8979 38.8241 0.133902
12119 1 38.2434 27.4068 49.2233
12120 1 2.39665 33.4935 50.2683
12121 1 9.19676 40.3484 -0.148281
12122 1 13.0856 35.0907 1.26661
12123 1 25.3239 37.6541 50.3273
12124 1 25.5575 43.8395 49.9718
12125 1 42.5722 42.5404 48.7563
12126 1 44.2351 42.6148 1.66112
12127 1 2.19657 1.86495 1.80996
12128 1 14.9426 3.76765 1.09959
12129 1 22.0649 1.31377 2.8944
12130 1 28.0302 50.2695 0.740021
12131 1 42.4381 -0.157892 3.4696
12132 1 1.95937 3.05113 48.0257
12133 1 5.25694 6.47914 7.44282
12134 1 17.9601 8.78319 7.52671
12135 1 21.3534 4.92077 10.8257
12136 1 31.0608 6.16968 8.69996
12137 1 40.3978 4.14304 10.6575
12138 1 0.606459 9.93989 4.74525
12139 1 6.50702 19.7134 13.2942
12140 1 14.3317 20.3424 10.4857
12141 1 20.7647 19.9078 8.49392
12142 1 29.5552 13.0383 10.4538
12143 1 39.3359 12.1412 13.3537
12144 1 44.8363 14.6646 4.95451
12145 1 1.94211 27.2854 7.27862
12146 1 16.1334 22.3304 6.2088
12147 1 20.5774 23.1998 13.1627
12148 1 33.1679 19.4235 4.96649
12149 1 42.0876 22.2881 10.6505
12150 1 49.861 21.8588 12.3227
12151 1 0.313172 34.2912 12.1353
12152 1 16.8153 34.0806 10.3139
12153 1 22.4232 33.5356 12.1857
12154 1 30.9179 32.4454 7.82511
12155 1 40.8317 31.3941 13.0784
12156 1 44.9572 33.9492 13.3246
12157 1 4.3001 42.4741 10.3347
12158 1 15.6208 43.3709 10.3906
12159 1 22.4798 46.7675 6.19441
12160 1 32.2118 43.1267 9.025
12161 1 35.1348 42.8805 9.0395
12162 1 49.7355 41.4494 8.5393
12163 1 3.29745 47.7204 14.7486
12164 1 11.3057 50.122 10.3071
12165 1 24.5074 49.0105 9.57992
12166 1 30.95 0.101729 13.8079
12167 1 39.9236 48.9223 8.10197
12168 1 2.09762 2.98456 7.98121
12169 1 8.35636 9.52776 23.5488
12170 1 12.3205 8.63845 17.4564
12171 1 19.1191 10.4174 17.0807
12172 1 26.1881 4.89081 17.6464
12173 1 40.4278 7.15491 16.8552
12174 1 49.5783 6.93894 18.7301
12175 1 9.67469 14.7105 23.5745
12176 1 15.1297 14.5097 23.1012
12177 1 24.853 17.205 22.1895
12178 1 26.5533 13.5338 18.287
12179 1 41.5467 21.547 19.2438
12180 1 50.201 15.8458 19.8175
12181 1 9.54525 22.3607 18.3716
12182 1 17.4617 22.6589 20.0131
12183 1 23.5538 19.8074 21.0884
12184 1 28.4393 19.9593 20.3656
12185 1 36.2378 25.1494 21.2959
12186 1 49.1452 19.4313 19.4473
12187 1 0.983002 30.6036 13.5479
12188 1 12.7721 29.8533 11.8891
12189 1 23.7438 26.6765 15.6425
12190 1 28.1168 32.1128 20.5937
12191 1 40.7161 30.72 17.3892
12192 1 48.5454 28.3672 18.398
12193 1 5.48102 44.0264 17.5964
12194 1 9.63438 36.5961 16.6296
12195 1 26.6227 38.3516 16.6685
12196 1 33.2385 39.5529 21.0361
12197 1 35.4556 46.7578 18.4737
12198 1 45.5348 46.7785 20.4106
12199 1 5.21275 1.44185 23.26
12200 1 20.3615 47.4141 18.3824
12201 1 20.6119 0.418909 13.7704
12202 1 29.2574 50.1535 18.3659
12203 1 34.2735 47.6329 9.64329
12204 1 49.3027 49.7506 14.2303
12205 1 8.78938 12.4194 24.0243
12206 1 17.9327 9.73621 23.8121
12207 1 25.691 7.17981 25.2249
12208 1 31.687 4.69435 25.6578
12209 1 42.3325 4.74257 23.0101
12210 1 50.4541 9.88896 22.056
12211 1 5.49508 13.1861 27.402
12212 1 11.9895 13.96 25.4101
12213 1 21.5405 13.1495 25.701
12214 1 33.3076 16.1791 28.7358
12215 1 42.9596 18.956 27.0741
12216 1 0.252308 16.2115 29.7281
12217 1 5.98624 24.8019 22.9734
12218 1 14.2411 28.7275 28.9163
12219 1 26.9431 22.7041 23.1779
12220 1 29.9195 24.7675 30.0404
12221 1 42.0566 23.1649 23.3245
12222 1 45.1383 21.6598 32.2527
12223 1 5.46624 33.7069 21.383
12224 1 12.3986 35.9893 26.0533
12225 1 24.0215 29.4253 28.5787
12226 1 29.8699 31.4444 27.5254
12227 1 40.2711 35.1556 27.4559
12228 1 48.4289 32.7381 28.1552
12229 1 4.73465 46.7582 30.8174
12230 1 12.6667 44.5685 23.0451
12231 1 24.7214 37.5033 24.5231
12232 1 29.0651 39.5477 26.5248
12233 1 40.8719 40.0619 27.9257
12234 1 0.901775 41.5161 23.6298
12235 1 8.94928 3.18482 26.2174
12236 1 11.614 48.4701 33.3241
12237 1 22.7566 0.140837 29.8198
12238 1 24.5438 0.604854 26.2799
12239 1 38.4766 49.0277 27.9152
12240 1 48.1375 1.62103 23.6148
12241 1 2.31758 2.81331 37.9668
12242 1 15.9981 9.25654 31.242
12243 1 22.1451 8.66424 34.9519
12244 1 33.0752 3.63702 40.2546
12245 1 42.473 9.46399 43.8279
12246 1 0.218157 7.70022 35.5749
12247 1 10.1926 12.9985 40.5372
12248 1 10.0333 9.78044 39.9274
12249 1 22.3107 13.1976 37.7148
12250 1 32.3564 20.548 37.7658
12251 1 38.6531 16.2941 38.6572
12252 1 50.0818 13.6238 39.6243
12253 1 6.40705 27.283 33.824
12254 1 12.2326 24.3509 30.3892
12255 1 23.215 30.4143 33.3325
12256 1 29.629 22.3536 34.8781
12257 1 34.8298 24.7316 41.5768
12258 1 49.8093 21.9913 37.6591
12259 1 10.0128 33.0725 35.4664
12260 1 12.4767 34.2751 34.5449
12261 1 22.7557 29.6986 36.6129
12262 1 29.0524 39.5434 43.2778
12263 1 35.6593 30.0367 33.965
12264 1 1.29657 24.3061 33.2971
12265 1 5.44843 43.6557 31.8415
12266 1 15.0037 39.9615 30.3705
12267 1 22.467 45.6377 31.3912
12268 1 30.7675 42.5507 31.4996
12269 1 40.5313 44.3938 29.9712
12270 1 45.0378 36.6968 36.2449
12271 1 1.23651 1.24953 35.3809
12272 1 17.3326 46.6271 33.6046
12273 1 25.0249 47.6166 38.393
12274 1 30.0102 46.4441 34.6347
12275 1 39.4944 45.4796 32.4869
12276 1 47.1631 2.02055 33.6688
12277 1 4.02447 5.21972 42.4092
12278 1 13.156 9.87218 46.9931
12279 1 22.7743 9.7024 44.5071
12280 1 32.8968 5.54251 40.2087
12281 1 39.5297 4.02292 42.7556
12282 1 47.3765 5.42605 37.5468
12283 1 3.32535 16.7889 42.5923
12284 1 11.3773 15.4844 45.6432
12285 1 18.851 17.1403 43.9271
12286 1 34.6442 14.2539 38.2977
12287 1 38.0224 13.4543 45.9176
12288 1 47.244 14.8628 40.287
12289 1 7.94221 27.6483 46.092
12290 1 15.5792 23.9672 48.3997
12291 1 22.7619 22.0135 45.8324
12292 1 34.555 23.5659 41.0796
12293 1 43.7587 24.9904 43.5584
12294 1 1.57365 28.2726 48.9554
12295 1 7.42039 29.6723 41.2517
12296 1 17.5722 33.2667 44.4118
12297 1 22.9914 29.8837 47.7478
12298 1 32.0918 37.2124 41.7474
12299 1 41.4188 28.9598 38.5573
12300 1 47.8468 28.3057 41.7645
12301 1 5.30023 42.8007 44.7742
12302 1 8.63535 46.3845 38.8659
12303 1 26.1447 44.2823 43.4416
12304 1 30.574 48.45 45.7952
12305 1 43.7219 36.1875 42.515
12306 1 45.7827 40.3538 42.3897
12307 1 2.53948 47.5602 40.5873
12308 1 18.0696 1.5859 46.6725
12309 1 22.8294 47.8231 44.0574
12310 1 28.5026 5.04894 36.6662
12311 1 41.5282 0.996724 44.1594
12312 1 48.2257 0.527406 46.3719
12313 1 7.41527 2.46129 2.01591
12314 1 21.0704 5.62482 0.698384
12315 1 28.234 4.17877 0.298775
12316 1 31.3872 9.28591 2.48835
12317 1 40.5454 8.19173 48.7554
12318 1 49.9106 5.20557 4.13953
12319 1 7.96747 14.1931 48.1649
12320 1 13.2332 14.1322 1.48523
12321 1 22.812 9.82155 3.09463
12322 1 31.2296 13.0483 49.7522
12323 1 41.533 14.8975 3.63271
12324 1 8.34984 11.5783 0.375553
12325 1 4.02493 21.4481 1.72175
12326 1 11.5785 22.8626 49.5026
12327 1 26.0719 20.3392 0.247322
12328 1 28.2485 15.2319 0.703547
12329 1 44.3781 15.3156 50.1466
12330 1 50.2037 15.9807 47.1044
12331 1 7.08919 27.982 0.0116962
12332 1 18.0789 21.9491 48.702
12333 1 24.1273 29.8635 0.912486
12334 1 31.5411 30.5166 47.8377
12335 1 43.1021 28.6267 3.89411
12336 1 49.2195 27.9646 50.3105
12337 1 6.56063 35.4906 44.0808
12338 1 13.5366 34.0493 49.1715
12339 1 24.3103 37.4381 4.54257
12340 1 27.2823 37.136 6.04623
12341 1 40.7558 36.3537 1.10498
12342 1 1.10661 35.3876 3.81972
12343 1 11.3556 44.9509 2.82155
12344 1 16.9688 45.4617 3.04573
12345 1 20.7663 44.2342 0.498226
12346 1 30.0582 48.2961 1.46581
12347 1 44.1944 1.37975 2.81468
12348 1 46.4314 50.1619 2.69583
12349 1 11.8913 4.38656 10.4908
12350 1 10.6677 49.5525 11.9757
12351 1 23.334 4.47229 9.63459
12352 1 31.8611 49.8771 10.2121
12353 1 38.7403 2.35101 11.1423
12354 1 50.1439 2.26767 8.42585
12355 1 8.68485 10.098 10.8163
12356 1 16.64 17.4153 11.079
12357 1 23.3941 9.56428 11.9361
12358 1 34.1771 11.0894 5.363
12359 1 36.7696 11.0344 8.31437
12360 1 50.5725 10.669 8.88358
12361 1 10.4129 16.9525 11.7445
12362 1 24.5734 14.27 6.95466
12363 1 22.4556 19.7867 11.686
12364 1 32.3646 12.3049 5.37042
12365 1 42.9546 21.4953 11.9925
12366 1 47.4942 16.9376 8.45796
12367 1 3.33416 26.5106 6.21458
12368 1 15.9404 28.6285 5.89623
12369 1 25.8221 25.2426 8.50864
12370 1 31.4771 26.8667 8.26098
12371 1 43.3072 27.537 7.66851
12372 1 5.67994 24.873 15.3951
12373 1 7.50918 36.4143 7.1567
12374 1 12.0622 39.0342 12.5425
12375 1 28.4628 44.6032 7.48748
12376 1 31.0426 39.1796 8.6863
12377 1 43.2901 34.7083 10.1741
12378 1 49.5837 24.6731 6.3662
12379 1 4.47383 44.4643 7.23361
12380 1 12.397 42.03 7.28972
12381 1 22.7773 48.0692 6.14398
12382 1 30.6542 42.9505 10.3909
12383 1 41.8661 43.4109 12.3871
12384 1 48.7415 43.9353 7.92215
12385 1 8.61767 5.58492 12.4543
12386 1 16.8861 1.76574 16.4103
12387 1 23.2463 1.25192 16.3194
12388 1 33.5116 4.51228 16.5702
12389 1 40.4062 4.52839 17.4644
12390 1 3.44953 2.23266 21.0754
12391 1 8.23179 11.1987 15.529
12392 1 16.5234 12.1551 14.2594
12393 1 20.4624 5.492 13.3389
12394 1 29.0857 12.6819 16.8852
12395 1 38.8359 11.1855 22.6596
12396 1 0.320899 13.7763 17.5359
12397 1 7.64902 24.1346 15.0124
12398 1 11.4527 19.3944 16.7722
12399 1 23.6553 20.3978 25.3561
12400 1 33.8036 19.9778 21.081
12401 1 45.4295 13.5089 12.5634
12402 1 0.299993 21.8566 22.2843
12403 1 6.78143 30.5325 25.4008
12404 1 15.4849 25.294 18.4021
12405 1 21.6913 29.1547 18.2904
12406 1 39.0421 31.64 19.6434
12407 1 38.6379 28.2989 14.8331
12408 1 49.4263 24.0348 22.3867
12409 1 10.1792 39.5184 16.2611
12410 1 14.5543 34.7071 19.8413
12411 1 23.1017 30.492 14.188
12412 1 38.7656 39.5128 16.6241
12413 1 42.4874 30.9708 20.1384
12414 1 42.3679 30.9017 14.2726
12415 1 4.11369 34.9083 14.5917
12416 1 20.4131 39.5892 17.2318
12417 1 23.6764 45.8259 19.3685
12418 1 32.5346 43.7645 19.3308
12419 1 43.8096 48.8779 18.9427
12420 1 45.4983 48.0397 20.4314
12421 1 12.8946 6.36045 27.8779
12422 1 15.2533 4.61637 24.1207
12423 1 25.6715 3.32427 33.0708
12424 1 33.664 1.13903 24.9338
12425 1 41.3717 6.70004 28.7345
12426 1 47.8245 5.49465 24.2931
12427 1 9.6552 6.21349 21.9935
12428 1 13.4544 7.92697 25.4979
12429 1 26.9059 12.9119 31.1361
12430 1 33.0751 5.32682 29.0805
12431 1 41.4722 14.9873 25.9289
12432 1 2.98902 9.88603 27.1387
12433 1 8.17978 14.9893 24.5915
12434 1 20.9476 18.9544 27.7694
12435 1 21.2534 18.1788 24.527
12436 1 34.2537 19.3485 29.9087
12437 1 46.3479 18.6455 23.3939
12438 1 0.33003 20.3219 29.8693
12439 1 10.5 26.5766 25.2757
12440 1 16.6124 32.4027 27.9005
12441 1 21.9726 32.3414 23.9908
12442 1 36.6398 21.2969 31.1473
12443 1 43.4911 32.7357 23.5982
12444 1 46.7484 26.6697 25.7406
12445 1 9.86628 33.0454 28.0436
12446 1 12.9356 37.7544 26.8631
12447 1 30.1234 43.2718 32.2523
12448 1 32.7077 37.8707 26.5003
12449 1 41.6086 39.138 23.8079
12450 1 -0.194075 35.437 27.277
12451 1 6.62864 44.308 21.8837
12452 1 19.757 44.069 28.773
12453 1 25.9361 48.1295 26.4413
12454 1 29.9386 41.9192 28.1851
12455 1 43.1167 42.9832 24.1533
12456 1 49.4226 45.2663 26.9343
12457 1 13.0124 2.18572 39.0361
12458 1 15.476 1.53313 37.1327
12459 1 29.7658 4.98402 35.2398
12460 1 25.9557 0.219437 30.8685
12461 1 44.7256 48.9997 35.9172
12462 1 5.3989 2.62253 30.1253
12463 1 0.549957 14.823 37.3344
12464 1 14.1432 14.2709 36.2983
12465 1 25.1229 10.7856 38.3705
12466 1 34.661 14.3534 35.3908
12467 1 42.6651 10.832 35.365
12468 1 41.9349 9.20807 36.0597
12469 1 7.60844 18.2165 33.0513
12470 1 19.3211 19.2201 38.1437
12471 1 25.2378 24.478 36.764
12472 1 29.7796 18.8347 32.5991
12473 1 40.65 23.5591 34.04
12474 1 1.53131 16.9417 37.5761
12475 1 6.90324 29.4081 30.9693
12476 1 16.3439 27.9313 32.9444
12477 1 26.1666 27.3932 39.3065
12478 1 34.8935 24.9947 36.6188
12479 1 42.5762 28.5496 35.5026
12480 1 48.6563 27.0797 27.8843
12481 1 8.5917 35.9719 36.0666
12482 1 18.904 32.3323 32.2571
12483 1 24.426 36.4194 39.9949
12484 1 36.6369 32.2069 37.7815
12485 1 44.6756 39.9519 36.2855
12486 1 2.18599 30.64 38.8288
12487 1 6.94034 47.7628 38.5159
12488 1 14.2012 38.5505 33.7513
12489 1 29.1093 49.888 37.4101
12490 1 35.1332 45.2289 38.5789
12491 1 37.8142 46.3296 29.2503
12492 1 3.4637 43.6262 36.7917
12493 1 7.04269 0.664644 48.5527
12494 1 20.5123 4.31188 37.8695
12495 1 24.5832 3.00535 42.182
12496 1 30.3456 2.5196 37.7333
12497 1 45.4607 -0.103618 41.8177
12498 1 46.7346 4.06945 42.4754
12499 1 8.26916 6.66269 47.5232
12500 1 21.886 11.5354 44.3256
12501 1 26.9052 7.32354 41.6567
12502 1 35.7982 16.3487 48.409
12503 1 40.0044 11.9568 42.3221
12504 1 0.339022 10.4861 45.258
12505 1 6.39366 18.0173 44.5705
12506 1 12.6483 20.0076 46.2517
12507 1 22.9529 16.0358 45.28
12508 1 33.5635 19.4104 40.7862
12509 1 40.491 21.9091 44.9825
12510 1 48.2409 15.0177 44.147
12511 1 7.9086 28.8547 45.8983
12512 1 16.1455 32.5952 48.5227
12513 1 27.2426 24.7939 44.9457
12514 1 39.1341 31.8494 43.7327
12515 1 42.0629 26.5124 43.8436
12516 1 1.67036 28.1377 43.2962
12517 1 5.25987 37.1313 42.1693
12518 1 14.0234 36.1993 44.9812
12519 1 26.7332 33.3161 45.1175
12520 1 32.4956 34.8366 49.64
12521 1 35.5487 38.6225 47.3865
12522 1 49.4662 34.2705 42.4292
12523 1 9.31786 41.85 41.7082
12524 1 11.2961 48.0426 41.6795
12525 1 30.1797 44.347 41.0366
12526 1 27.7386 49.0898 45.8104
12527 1 38.8398 42.4965 43.0836
12528 1 2.49653 40.6825 42.7108
12529 1 48.6643 1.6334 1.22542
12530 1 8.76751 5.3035 3.60662
12531 1 22.0135 3.28403 3.30269
12532 1 33.1011 50.4145 0.693201
12533 1 42.1429 48.9761 48.0453
12534 1 47.8284 6.39683 2.10706
12535 1 1.33413 10.5262 0.492015
12536 1 11.6607 10.336 0.567721
12537 1 23.711 9.04843 50.1491
12538 1 27.7649 7.11485 0.41473
12539 1 33.9161 11.1536 48.4779
12540 1 41.0948 10.1101 1.18136
12541 1 48.8811 17.8583 2.71825
12542 1 13.4699 19.9795 2.80538
12543 1 24.0026 18.5129 1.89569
12544 1 24.9869 18.5213 5.20117
12545 1 40.0799 22.3534 3.30348
12546 1 44.0176 19.075 49.3027
12547 1 2.48861 23.9589 46.0237
12548 1 13.8935 26.2511 0.293665
12549 1 19.462 23.2764 1.43851
12550 1 32.2183 26.8813 0.246386
12551 1 33.421 21.4815 0.243125
12552 1 46.3411 23.557 4.55177
12553 1 0.601295 36.2582 45.4444
12554 1 15.4911 33.4953 0.380526
12555 1 21.0536 35.8197 50.1561
12556 1 25.2771 37.7608 6.34507
12557 1 37.8893 34.8778 50.1895
12558 1 42.2246 44.5832 0.847029
12559 1 1.76336 40.896 0.472351
12560 1 13.633 42.9719 4.58307
12561 1 18.5826 43.7053 0.595811
12562 1 26.7601 44.4921 0.701034
12563 1 38.8337 42.4093 1.74491
12564 1 43.3961 43.3218 49.137
12565 1 9.55528 2.26531 7.4756
12566 1 9.11174 4.49868 12.0549
12567 1 24.3013 46.9655 12.4757
12568 1 27.3986 49.2546 10.6685
12569 1 30.5872 49.7711 8.00036
12570 1 42.0765 3.50658 11.9757
12571 1 9.2067 12.1724 10.5809
12572 1 12.4108 13.7618 12.7281
12573 1 19.0763 9.21323 7.93813
12574 1 30.1564 15.2994 6.51355
12575 1 37.8323 8.12046 14.0624
12576 1 43.4581 13.8034 8.35148
12577 1 4.79072 19.571 14.241
12578 1 11.361 21.8971 12.4529
12579 1 24.367 18.5643 9.74839
12580 1 28.0982 20.0578 10.857
12581 1 39.7512 17.2122 7.79649
12582 1 42.8072 16.0969 12.963
12583 1 3.73925 23.6544 9.33006
12584 1 14.0159 26.2636 9.76579
12585 1 21.6936 29.1539 6.79101
12586 1 32.9401 28.8928 6.72183
12587 1 38.7879 25.8725 8.7986
12588 1 49.7157 27.9912 7.30604
12589 1 4.54195 40.3028 7.95298
12590 1 14.2399 36.5596 7.32724
12591 1 21.0742 37.4941 16.7019
12592 1 29.3038 31.4454 6.71455
12593 1 31.6344 32.0622 13.1671
12594 1 47.7238 38.1725 7.68158
12595 1 0.28435 45.254 3.36887
12596 1 10.72 38.1077 11.3144
12597 1 18.1731 49.2214 11.1816
12598 1 28.0049 42.4567 5.61729
12599 1 35.699 45.2054 5.03927
12600 1 46.1496 43.0961 13.1406
12601 1 5.30129 49.7764 22.0047
